bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
1011200014,1028239,27 West 67th Street,10023,Multifamily Housing,,1902,62403,1,14,105,6550011.2,,5.45,Multifamily Housing,,0,951837.8,49,,,,31,,,,3451021.6
3053570030,3125450,300 Ocean Parkway,11218,Multifamily Housing,,1937,106000,1,6,109.9,11646663.7,,4.66,Multifamily Housing,,0,1082933.6,112,7856308.9,,,93,,,,
4051920001,"4443488;4443489",44-55 Kissena Boulevard,11355,Multifamily Housing,,1955,204000,3,6,143.1,29185567.6,,5.79,,,,,,,,,,,,,
1012477502,1088301,535 West End Avenue,10024,Multifamily Housing,,2008,198480,2,20,90.5,17963102.3,,2.93,Multifamily Housing,,0,4087355.7,157,4091822.8,,,30,,,,
5011330085,"5109067;5109068;5109070;5109071;5109072;5113235;5109066;5109069",165 Trantor Place,10302,Multifamily Housing,,1966,124000,8,2,101.4,12569878.1,,3.77,,,,,,,,,,,,,
1013207505,1037604,236 East 47th Street,10017,Multifamily Housing,,1988,207727,1,38,154.7,32139586.2,,6.69,Multifamily Housing,,0,6595902.1,260,,9563020.8,,173,,,,
3003047501,3394115,414 Hicks Street,11201,Multifamily Housing,,2009,52572,1,4,165.5,8702607.6,,6.01,Multifamily Housing,,0,2441294.8,114,5575460.6,,,95,,,,
1014840014,1046262,521 East 72nd Street,10021,Multifamily Housing,,1914,109185,1,11,109.3,11930166.1,,4.61,,,,,,,,,,,,,
1012520001,1034113,200 Riverside Drive,10025,Multifamily Housing,,1933,80600,1,9,95.1,7668762.3,,5.21,Multifamily Housing,,0,951138.4,94,209866.7,,,54,,,,4400142.5
3074330013,3203882,1230 AV Y PLP,11235,Multifamily Housing,,1961,151790,2,6,116.1,17626146.5,,4.65,Multifamily Housing,,0,2324076.3,200,10789438,,,145,,,,
2026120058,2004257,1229 Franklin Avenue,10456,Multifamily Housing,,2007,68722,1,6,165.3,11358226.5,,9.44,,,,,,,,,,,,,
3068020014,3183163,2200 Ocean Ave.,11229,Multifamily Housing,,1952,128160,1,6,110.7,14181227.8,50.21,4.78,,,,,,,,,,,,,
3066090045,"3395505; 3174825",431 Avenue P,11223,Multifamily Housing,,2007,86990,1,6,107,9309330,,3.8,,,,,,,,,,,,,
3074057501,3394151,2781 Ocean Avenue,11229,Multifamily Housing,,1957,66100,1,6,137.1,9062756.4,,5.53,,,,,,,,,,,,,
1000160180,1086174,20 RT,10282,Multifamily Housing,,2003,356786,1,27,200.5,71533244.9,32.31,7.55,,,,,,,,,,,,,
1017500007,1087811,35 East 125th Street,10035,K-12 School,3,2003,97000,1,6,249.1,24159755.7,,7.87,,,,,,,,,,,,,
2032460056,2015229,3850 Sedgewick,10463,Multifamily Housing,,1955,141055,1,14,228.7,32255343.2,,8.82,,,,,,,,,,,,,
1008060009,1015158,145 West 30th Street,10001,Office,94,1900,105642,2,12,101.3,10698690.6,13.09,2.62,Office,,0,3194723.8,,,,2.3,,,,2525814.1,
1012750006,1035312,3 East 40th Street,10016,Hotel,21,1988,105500,1,31,195.7,20645304.1,,7.17,Hotel,,0,3298038.6,,8573183,,,,,,,
2028500060,2008216,1785 Walton Avenue,10453,Multifamily Housing,,2008,66830,1,9,102.9,6877475.2,52.64,3.54,,,,,,,,,,,,,
4005350051,"4005988;4538210",30-50 21st,11102,Multifamily Housing,,2012,66652,1,8,92.9,6190362.6,,3.24,Multifamily Housing,,0,1224191.2,65,2345872.1,,,65,,,,
4015080006,4037275,80-50 Baxter Ave,11373,Multifamily Housing,,1955,51996,1,6,132.3,6879107.9,,7.53,,,,,,,,,,,,,
1008150020,1087857,114 West 40th Street,10018,Hotel,30,1997,126400,1,34,145.4,18376552.3,,3.76,Hotel,,0,5458207,,3637218.3,,,,,,,
5024527501,"5090787;5121201",41 Wellington Court,10314,Multifamily Housing,,1987,95000,2,4,139.3,13235713.3,,3.61,Multifamily Housing,,0,1620610.6,132.58,,,,113.64,,,,
1011200017,1028240,17 West 67 St.,10023,Multifamily Housing,,1931,66304,1,13,94.7,6276381.1,,5.1,Multifamily Housing,,0,811891,84,142119,,,73,,3503207.3,,
1004770001,1007118,80 Varick Street,10013,Multifamily Housing,,1950,136610,1,10,182.3,24897786.1,,8.01,,,,,,,,,,,,,
3050260026,3114593,40 Lincoln Road,11225,Multifamily Housing,,1926,80448,1,4,147.8,11892779.7,,6.39,,,,,,,,,,,,,
1013427501,1076203,309 East 49th St,10017,Multifamily Housing,,1982,131603,1,22,174,22893672.8,,9.69,,,,,,,,,,,,,
3087140015,3245566,3015 Brighton 13th Street,11235,Multifamily Housing,,1942,64080,1,6,103.6,6641716.2,8.71,4.6,,,,,,,,,,,,,
3019150016,3329856,239 Vanderbilt Ave,11205,College/University,,1960,21216,3,4,115.2,2443453.4,,4.87,,,,,,,,,,,,,
1011340001,1809623,100 Columbus Avenue,10023,Performing Arts,,1962,292620,3,5,210.7,61654256.5,26.56,8.11,,,,,,,,,,,,,
2027130002,2092008,970 Kelly Street,12345,Multifamily Housing,,1982,88694,2,5,112.2,9953096.3,,4.26,,,,,,,,,,,,,
3013620050,3330829,151 Rochester Avenue,11213,Multifamily Housing,,1927,50543,1,4,112.3,5673964.9,,,Multifamily Housing,,0,1761026.2,70.76,,,,65,,,,
4004270060,4005076,42-22 22nd Street,11101,Other,,1931,80000,1,4,289,23123704.3,,,Other,,0,6114832.8,,1762573.7,,,,,,,
1011670055,1030845,242 West 76th Street,10023,Hotel,21,1930,81560,1,15,192.3,15684398.9,,,Hotel,,0,4052520.9,,2839600,,,,,,,
3002750001,3002734,200 Clinton Street,11201,Multifamily Housing,,1923,80566,1,6,139,11198360.3,,,Multifamily Housing,"{'Medical Office': 2880.0, 'Office': 1315.0, 'Restaurant': 1900.0, 'Other': 383.0, 'Retail Store': 960.0, 'Multifamily Housing': 73128.0}",0,715061.9,92,5112352.8,,3.80228,77,,,,
1015020059,1047005,22 East 91 Street,10128,K-12 School,81,1929,110532,1,10,142.7,15774192.3,,,,,,,,,,,,,,,
1013020051,1036219,511 Lexington Ave,10017,Hotel,86,1929,291062,1,25,151,43938976.1,,,,,,,,,,,,,,,
3052950047,3394062,1263 38th Street,11218,K-12 School,,2006,70000,1,5,182.5,12776655.8,,,K-12 School,"{'Data Center': 400.0, 'K-12 School': 69600.0}",1,3652953.6,,1996695.2,,,,,,,
3052990011,3123349,1312 38th Street,11218,Office,,2006,60000,1,5,277.1,16623380.5,,,Office,"{'Data Center': 2000.0, 'Office': 58000.0}",1,4294101,,3030066.1,,5.17241,,,,,
4019720038,4048527,11126 Corona Avenue,11368,Senior Care Community,,1972,67877,1,6,265.8,18040585.8,,,Senior Care Community,,0,2655821.1,,9157601.7,,,,,,,
1008450015,1015888,45 West 35th Street,10001,Hotel,29,1914,100000,,,274.6,27461368.4,,,,,,,,,,,,,,,
2038520001,2027286,2500 Halsey Street,10461,Office,56,1981,153816,1,2,290.4,44675686.9,,,Office,,0,11862361,,3687399.9,,4.03079,,,,,
1021230048,1062957,21 Audubon Avenue,10032,Urgent Care/Clinic/Other Outpatient,,1937,72500,1,6,183.1,13274743.4,,,Urgent Care/Clinic/Other Outpatient,"{'Urgent Care/Clinic/Other Outpatient': 37500.0, 'Medical Office': 12500.0, 'Office': 22500.0}",0,3653074.6,,215009.1,,3.28889,,,,,
1008097501,1015198,131 West 33rd street,10001,Office,92,1960,204265,1,18,114.9,23463651.4,,,,,,,,,,,,,,,
1000707501,1087484,125 Maiden Lane,10038,Office,85,1959,316008,1,16,152.4,48168460.2,,,Office,,0,12801912.4,,,13517571.8,2.14542,,,,,
1064980030,,1100 Coney Island Ave,11230,Office,100,1996,43000,,,70.6,3036866.9,,,,,,,,,,,,,,,
2039371011,2096624,1409 Metropolitan Ave,10462,Retail Store,88,1941,200779,,,104.4,20963376.8,,,Retail Store,,0,6551094.6,,,,,,,,,
4050190024,4113551,136-50 Roosevelt Ave,11364,Retail Store,84,1951,276732,1,4,128,35408750.4,,,Retail Store,,0,11309235.1,,101878.8,,,,,,,
4082860185,4438369,2402-02 61st Ave,11362,Retail Store,73,1980,157745,5,3,149.7,23619224.5,,,Retail Store,,0,6947468.9,,1982810.6,,,,,,,
5000050057,5000026,33 CENTRAL AVE,10301,Multifamily Housing,,1923,75000,1,6,76.7,5754413.5,,,Multifamily Housing,,0,644841.2,98,3305217.9,,,55,,,621055.1,
1021420090,1063492,286 Fort Washington Avenue,10032-1315,Multifamily Housing,,1920,66000,1,6,129.5,8550169.9,,,Multifamily Housing,"{'Multifamily Housing': 59934.0, 'Medical Office': 6066.0}",0,1139487,255,326662.8,,,64,,,5138430,
1018280034,1055119,200 West 113th St,10026,Multifamily Housing,,1920,51000,1,7,164.9,8409188.6,,,Multifamily Housing,,0,753457,77,339063.4,,,83,,3651022.1,,2085899.7
2028120017,2007749,2020 Grand Concourse,10457,Multifamily Housing,,1963,72000,1,7,132.5,9539614.2,,,Multifamily Housing,,0,1057818.8,91,4741586.4,,,70,,,,6030900.1
1007400001,1013044,363 West 16th Street,10011,Hotel,60,1969,246340,1,13,173.7,42782876.8,,,Hotel,,0,11307043.9,,15739142,,,,,,,
3069330055,"3336511;3336512",2630 Cropsey Avenue,11214,Multifamily Housing,,1963,421800,2,17,128,53999865.9,,,Multifamily Housing,,0,6634512.8,648,30580099.5,,,325,,,,
2057237501,2083257,2287 Johnson Ave,10463,Multifamily Housing,,1983,87075,1,15,149.2,12989490.1,,,Multifamily Housing,,0,1864920.7,103,6182800.1,,,73,,,,
4062847501,4433427,213-02 42nd Ave,10016,Multifamily Housing,,1993,67200,1,9,96.3,6469230.8,,,Multifamily Housing,"{'Multifamily Housing': 61200.0, 'Fast Food Restaurant': 1500.0, 'Other': 1500.0, 'Medical Office': 1500.0, 'Supermarket/Grocery': 1500.0}",0,1564815.9,69,1473750,,,47,,,,
2057370061,2083413,640 West 231st Street,10463,Multifamily Housing,,1953,83200,1,7,114.1,9495390.3,,,Multifamily Housing,,0,1039314.6,103,4510199.6,,,62,,,1587000,
2057887501,2109355,3220 Arlington Avenue,104712128,Multifamily Housing,,2008,70128,1,13,99,6946148.4,,,Multifamily Housing,"{'Multifamily Housing': 55000.0, 'Pre-school/Daycare': 10000.0, 'Parking': 5128.0}",0,2551159.8,64,4657699.8,,,35,,,,
4000340001,4860183,5-49 Borden Ave,11101,Multifamily Housing,,2007,120638,1,0,116.1,14010288.7,,,,,,,,,,,,,,,
2057450012,2083473,2727 Palisade Ave,10463,Multifamily Housing,,1955,212433,1,11,116.9,24840697.8,,,Multifamily Housing,,0,2562763,210,5874000,,,129,,,,8332949.9
2057430203,2083470,2550 Independence Ave,10463,Multifamily Housing,,1959,228930,1,7,79.1,18098820,,,Multifamily Housing,,0,2346152.5,202,498400,,,141,,,,6299100
2059040246,2085779,3701 Henry Hudson Pkwy,10463,Multifamily Housing,,1954,98750,1,6,91.5,9036284.8,,,Multifamily Housing,"{'Multifamily Housing': 95700.0, 'Medical Office': 2500.0}",0,1105996.4,63,3376878.9,,,52,,,2141759.9,
2059200500,2085872,3901 Independence Ave,10463,Multifamily Housing,,1963,117594,1,6,187.7,22077011.2,,,Multifamily Housing,"{'Multifamily Housing': 116844.0, 'Medical Office': 750.0}",0,1871532.7,170,393000,,,104,,,,6032100
2057260673,2083312,2750 Johnson Ave,10463,Multifamily Housing,,1964,108570,1,6,72.6,7885553.1,,,Multifamily Housing,,0,1171068.4,120,6658999.8,,,75,,,,
1008290036,1015687,236 5th Ave,10001,Office,25,1908,66000,1,11,288.1,19012853.1,,,Office,,0,5034668.9,,3042400.1,,1.66667,,,,,
4030790086,4072063,62-82 Saunders St,11374,Multifamily Housing,,1936,80437,1,6,96.5,7765173.3,,,Multifamily Housing,,0,675532.8,72,5014100.1,,,60,,,,
1015420014,1049250,325 East 79th Streeet,10075,Multifamily Housing,,1929,127034,1,16,93.9,11933587.8,,,Multifamily Housing,,0,1714895,147,5457473,,,83,,,828137.9,
2037150011,2023482,1020 Boynton Ave.,10472,Multifamily Housing,,1931,77000,1,6,133.1,10249489,,,Multifamily Housing,,0,1098521.9,128,7168411.7,,,67,,,111918,
2037150017,2023483,1030 Boynton Ave.,10472,Multifamily Housing,,1931,77000,1,6,138.4,10657606.5,,,Multifamily Housing,,0,1134974.5,129,7203745.5,,,67,,,,
2031690034,2013841,2101 Creston Avenue,10453,Multifamily Housing,,1927,60000,1,6,105.2,6310613.3,,,Multifamily Housing,"{'Multifamily Housing': 57000.0, 'Other': 3000.0}",0,1148447.5,99,761951.6,,,50,,,5306099.9,
1022020009,1064502,420 West 206th Street,10034,Multifamily Housing,,1946,78000,1,6,98.5,7680550.4,,,Multifamily Housing,,0,,106,,,,72,,,,
2024640023,2002849,1235 Grand Concourse,10452,Multifamily Housing,,1965,104000,1,6,254.7,26487724,,,Multifamily Housing,,0,2543175.1,245,674800,,,134,,,,5973195.8
1021070014,1062488,930 Saint Nicholas Avenue,10032,Multifamily Housing,,1910,52550,1,6,129.5,6806088.4,,,Multifamily Housing,,0,743317.9,135,254900,,,57,,,,
2024710036,2002877,1015 Grand Concourse,10452,Multifamily Housing,,1941,75000,1,6,112.2,8413257.2,,,Multifamily Housing,,0,871387.2,87,343700,,,61,,,,
2024470001,2002499,1010 Sherman Avenue,10456,Multifamily Housing,,1958,80000,1,6,140.5,11241583.3,,,Multifamily Housing,,0,,114,,,,66,,,,
2032560156,2015735,2865 Kingsbridge Terrace,10468,Multifamily Housing,,1965,111300,1,9,177.1,19714243.3,,,Multifamily Housing,,0,,192,,,,109,,,,
2025040036,2003035,941 Jerome Ave,10452,Multifamily Housing,,1927,115000,1,8,117.1,13465066.1,,,Multifamily Housing,,0,,95,,,,86,,,,
3030780001,3327972,29-31 Leonard Street,11206,Multifamily Housing,,1965,387600,3,21,131.4,50930864.5,,,Multifamily Housing,"{'Multifamily Housing': 387600.0, 'Parking': 0.0}",0,7414071.2,517,39619968.5,,,386,,,,
4111980050,4442265,110-30 221st Street,11429,Senior Care Community,62,1970,180000,2,5,131.5,23671048.5,,,Senior Care Community,"{'Senior Care Community': 180000.0, 'Parking': 24004.0}",0,4873607.4,,10400099.5,,,,,,,
4111980128,4536039,110-39 Springfield Blvd.,11429,Senior Care Community,23,1970,62700,3,3,117.8,7388743.5,,,Senior Care Community,"{'Senior Care Community': 62700.0, 'Parking': 37004.0}",0,707454,,4144633.8,,,,,,,
1008380001,1015919,980-990 Avenue of Americas,10018,Multifamily Housing,,1986,346000,1,24,160.1,55387392.2,,,Multifamily Housing,"{'Multifamily Housing': 282000.0, 'Retail Store': 11000.0, 'Office': 53000.0, 'Parking': 41000.0}",0,10406607.5,380,9606651,,3.77358,320,,,,16386600.5
1018710001,1056451,808 West End Ave,10025,Multifamily Housing,,1920,107120,1,12,125.2,13411603.5,,,,,,,,,,,,,,,
1018710061,1056468,820 West End Ave,10025,Multifamily Housing,,1926,107869,1,16,130.5,14076446,,,,,,,,,,,,,,,
1015017501,1046972,45 East 89th Street,10128,Multifamily Housing,,1969,372675,1,38,207.8,77453905.2,,,Multifamily Housing,"{'Multifamily Housing': 453400.0, 'Medical Office': 9739.0, 'Retail Store': 4746.0, 'Parking': 80775.0}",0,12738773.3,496,9018867.1,,,248,,20742951,25466658.9,
2024790029,2098341,1181 Walton Avenue,10452,Multifamily Housing,,1992,54684,1,7,141.6,7743976.7,,,Multifamily Housing,,0,901793.6,87.49,4874354.7,,,75,,,,
2027850040,2088218,280 East 170 Street,10456,Multifamily Housing,,1995,63113,1,6,143.8,9078299,,,,,,,,,,,,,,,
2024600001,2002802,900 Grand Concourse,10451,Multifamily Housing,,1923,276550,1,10,136.5,37738540.1,,,Multifamily Housing,,0,4636161.4,425.89,1445426.7,,,365.05,,,,
2024230020,2090414,275 Bonner place,10456,Multifamily Housing,,1920,51867,3,5,136.1,7059272.5,,,,,,,,,,,,,,,
2024720034,2002893,1125 Grand Concourse,10452,Other,,1922,130040,2,3,92.4,12014865.3,,,Office,,0,1215887.3,,22686.7,,2.3,,,,,
4150100001,,145-30 156TH STREET,11434,Non-Refrigerated Warehouse,17,1986,86850,1,1,131,11375486.4,,,Non-Refrigerated Warehouse,,0,1803501.3,,5901800,,,,,,,
4134160001,,182-30 150TH ROAD,11413,Non-Refrigerated Warehouse,5,1970,57600,1,2,171.3,9867167.5,,,Non-Refrigerated Warehouse,,0,1853671.4,,3428700.2,,,,,,,
3036440140,,101-01 AVENUE D,11236,Other,,1999,159946,1,1,66.2,10596133.1,,,,,,,,,,,,,,,
4006760010,4530777,32-75 Steinway St.,11103,Retail Store,66,1955,45130,1,2,188.1,8489774.9,,,,,,,,,,,,,,,
4004290003,4005080,42-61 24th Street,11101,Other,,1929,76000,1,5,112,8511154.8,,,Other,"{'Other': 53000.0, 'Non-Refrigerated Warehouse': 23000.0}",0,1090152.6,,5231795.1,,,,,,,
1000920024,1079094,104-116 Nassau Street,10038,Bank Branch,96,1937,15000,2,12,66.5,996801,,,,,,,,,,,,,,,
1018940011,1057320,601 West 110th Street,10025,Hotel,,1908,163000,1,13,177.3,28900732.8,,,Hotel,"{'Hotel': 157000.0, 'Fast Food Restaurant': 5000.0, 'Retail Store': 1000.0}",0,4259619.3,,2077100,,,,,12635569.9,,
4040670015,,115-05 15th Ave.,11356,Other,,1940,60000,1,1,294.3,17655530.2,,,,,,,,,,,,,,,
4004360021,,23-10 43rd Avenue,11101,Office,69,2000,114297,1,5,302,34513792.9,,,Office,,0,10585636.8,,,,0.34997,,,,,
2032520260,,3951 Gouverneur Ave,10463,Multifamily Housing,,1926,72420,1,6,90.6,6561737.3,,,Multifamily Housing,,0,165147.6,101.39,151900,,,86.9,,6996027.9,,
2024730048,2002898,721 Walton Avenue,10451,Multifamily Housing,,1928,112854,1,6,149,16814846.9,,,Multifamily Housing,,0,1669476.1,155,12135446.8,,,119,,,,
2032920001,2016732,2961-65 Marion Avenue,10458,Multifamily Housing,,1927,100875,1,6,125.6,12664922.2,,,Multifamily Housing,,0,1254121.7,148,8464520.8,,,80,,,,
2023480053,2001077,175 East 151 St,10451,Multifamily Housing,,1930,115500,1,6,150,17329753.6,,,Multifamily Housing,"{'Multifamily Housing': 112400.0, 'Other': 3100.0}",0,2326888.9,154,1271806.7,,,97,,,8760516.1,2392799.9
2024730033,2002896,751 Walton Avenue,10451,Multifamily Housing,,1927,141508,1,6,131.5,18613849.1,,,Multifamily Housing,"{'Multifamily Housing': 137712.0, 'Other': 3796.0}",0,2121027.9,147,18241000.3,,,100,,,966000,
2032850019,2016574,2976 Marion Avenue,10458,Multifamily Housing,,1950,61708,1,6,117.2,7233156.8,,,Multifamily Housing,"{'Multifamily Housing': 61708.0, 'Parking': 6222.0}",0,852121.5,72,4513950.3,,,62,,,,
2024730043,2002897,735 Walton Avenue,10451,Multifamily Housing,,1928,106512,1,6,146.1,15565990.5,,,Multifamily Housing,"{'Multifamily Housing': 105408.0, 'Other': 1104.0}",0,1901752.3,151,12356999.6,,,109,,,,
1019590001,1059446,480 St. Nicholas Ave.,10030,Multifamily Housing,,1975,336648,1,19,137,46128503.5,,,Multifamily Housing,"{'Multifamily Housing': 331448.0, 'Other': 5200.0}",0,7918091.1,505,18010146.9,,,260,,,,
